Customer_ID,Signup_Date,Age,Gender,Location,Income_Level,Customer_Segment,Acquisition_Channel,First_Purchase_Date,Total_Purchases,Total_Spend,Average_Order_Value,Churn_Status,Cohort_Month,Customer_Lifetime_Value,Tenure_Days,Last_Login_Date,Engagement_Score,Preferred_Category,Discount_Usage_Rate,Referral_Count,Payment_Method,Return_Rate,Satisfaction_Score,Email_Open_Rate,Mobile_App_User,Subscription_Type,Average_Session_Duration,Customer_Tier
878,25-04-2025,28,Other,Marissahaven,High,High Spender,Direct,5/4/2025,19,3952.33,208.02,Inactive,25-Apr,6190.43,134,23-08-2025,47,Books,0.32,3,Debit Card,0.21,2,0.82,No,Free,19.84,Gold
879,10/11/2023,24,Male,Crystalfort,Low,Bargain Hunter,Direct,30-10-2023,22,4030.85,183.22,Active,23-Oct,6185.54,696,16-04-2025,36,Books,0.88,6,Wallet,0.06,5,0.17,Yes,Free,55.13,Bronze
880,22-04-2025,36,Other,Jessicaborough,High,Loyal,Social Media,23-04-2025,46,2685.57,58.38,Inactive,25-Apr,3939.26,137,8/11/2025,55,Grocery,0.37,6,UPI,0.17,5,0.56,Yes,Gold,37.35,Bronze
881,19-06-2025,22,Other,Andersonfort,High,Occasional,Social Media,15-07-2025,13,1825.81,140.45,Active,25-Jun,2303.19,79,8/2/2025,78,Travel,0.35,8,UPI,0.13,1,0.7,Yes,Premium,42.74,Platinum
882,3/11/2025,60,Other,Philipland,Low,High Spender,Email,28-03-2025,7,1505.33,215.05,Inactive,25-Mar,3345.55,179,24-05-2025,100,Fashion,0.94,5,Wallet,0.06,1,0.5,Yes,Premium,41.77,Platinum
883,23-01-2024,38,Female,Ricechester,Medium,One-time,Direct,2/3/2024,42,4597.17,109.46,Active,24-Jan,5588.37,592,28-03-2025,63,Books,0.5,3,Net Banking,0.18,1,0.58,No,Gold,19.82,Platinum
884,30-06-2024,45,Other,Colemanbury,Medium,Bargain Hunter,Social Media,7/10/2024,41,2363.51,57.65,Inactive,24-Jun,3959.53,433,13-08-2025,62,Travel,0.27,7,Net Banking,0.08,2,0.83,No,Premium,24.48,Silver
885,19-02-2024,47,Female,Bartlettfort,Low,Occasional,Social Media,3/3/2024,21,759.34,36.16,Inactive,24-Feb,1788.41,565,4/6/2025,81,Grocery,0.67,5,Debit Card,0.16,1,0.83,Yes,Free,17.03,Platinum
886,2/4/2025,20,Female,South Hunter,Medium,One-time,Social Media,3/6/2025,48,3569.83,74.37,Active,25-Feb,6116.25,214,25-07-2025,99,Healthcare,0.31,7,Net Banking,0.2,5,0.34,Yes,Gold,6.64,Silver
887,25-01-2024,25,Male,Colemanberg,Low,Bargain Hunter,Direct,20-03-2024,38,1112.27,29.27,Active,24-Jan,1933.57,590,16-04-2025,28,Travel,0.68,0,Wallet,0.26,5,0.57,No,Free,41.17,Silver
888,19-08-2024,47,Female,Sethville,Low,One-time,Email,10/3/2024,8,1637.47,204.68,Active,24-Aug,3789.32,383,26-07-2025,27,Electronics,0.72,6,Credit Card,0.14,4,0.36,No,Free,24.49,Silver
889,18-08-2025,63,Other,South Rebecca,Low,Bargain Hunter,Email,16-10-2025,8,3816.44,477.06,Active,25-Aug,8523.59,19,24-08-2025,29,Grocery,0.46,8,Debit Card,0.07,2,0.56,No,Gold,44.3,Gold
890,5/4/2025,46,Female,Howardburgh,Medium,Occasional,Email,5/6/2025,31,1262.02,40.71,Active,25-May,2602.13,125,8/10/2025,75,Fashion,0.45,4,Net Banking,0.13,2,0.63,No,Free,25.62,Silver
891,26-10-2024,50,Female,Jonestown,Low,One-time,Social Media,11/1/2024,49,4768.61,97.32,Inactive,24-Oct,8963.28,315,12/7/2024,34,Electronics,0.4,7,Wallet,0.22,3,0.56,No,Free,32.97,Gold
892,15-01-2024,34,Other,New Stephanie,High,Loyal,Referral,16-02-2024,42,4843.23,115.31,Active,24-Jan,7258.39,600,4/11/2024,44,Grocery,0.14,6,Debit Card,0.14,3,0.85,No,Gold,23.6,Bronze
893,29-05-2024,63,Female,Lake Matthewchester,Medium,Occasional,Email,6/1/2024,30,2488.09,82.94,Active,24-May,5230.78,465,6/9/2025,53,Grocery,0.36,2,Debit Card,0.01,1,0.52,No,Premium,3.88,Bronze
894,16-12-2023,46,Other,West Tyronetown,High,One-time,Email,13-01-2024,19,2054.85,108.15,Inactive,23-Dec,4262.78,630,1/5/2024,64,Fashion,0.61,6,Wallet,0.13,4,0.8,Yes,Premium,17.93,Silver
895,13-09-2024,20,Female,East Michele,Medium,Occasional,Referral,11/8/2024,26,2946.9,113.34,Inactive,24-Sep,5198.06,358,2/12/2025,58,Books,0.41,2,Debit Card,0.01,1,0.8,Yes,Premium,29.24,Platinum
896,14-02-2024,38,Female,South Robert,High,One-time,Social Media,25-03-2024,26,1763.28,67.82,Active,24-Feb,2411.02,570,2/4/2025,14,Books,0.58,4,Wallet,0.25,5,0.74,No,Premium,10.57,Platinum
897,25-01-2025,49,Female,South Bryan,High,Loyal,Referral,2/1/2025,27,1626.52,60.24,Inactive,25-Jan,2811.57,224,28-07-2025,22,Electronics,0.32,9,Debit Card,0.05,2,0.77,No,Free,10,Silver
898,5/9/2025,36,Female,Charlesside,Low,Bargain Hunter,Social Media,15-05-2025,24,282.11,11.75,Active,25-May,591.73,120,21-08-2025,25,Travel,0.73,10,Wallet,0.13,2,0.22,No,Gold,20.14,Platinum
899,21-09-2023,55,Female,Evanston,High,Bargain Hunter,Referral,10/11/2023,42,1739.03,41.41,Active,23-Sep,3252.97,716,8/1/2025,96,Travel,0.97,9,Net Banking,0.3,4,0.38,Yes,Free,35.49,Gold
900,8/5/2025,48,Male,New Jeromeberg,High,Loyal,Referral,18-08-2025,3,4184.89,1394.96,Inactive,25-Aug,7588.72,32,18-08-2025,30,Healthcare,0.22,5,Credit Card,0.05,2,0.65,Yes,Premium,29.69,Platinum
901,12/11/2023,50,Male,South Kristi,Medium,Occasional,Direct,,0,0,0,Inactive,23-Dec,0,635,24-02-2024,11,Travel,0.44,5,UPI,0.22,2,0.65,No,Gold,32.86,Silver
902,18-11-2024,49,Female,Savagefort,Medium,Loyal,Referral,25-12-2024,29,2235.13,77.07,Inactive,24-Nov,2886.95,292,21-12-2024,46,Books,0.61,4,UPI,0.05,4,0.43,Yes,Premium,21.23,Platinum
903,13-02-2024,48,Male,Robertton,Low,High Spender,Direct,3/2/2024,29,3512,121.1,Active,24-Feb,5854.21,571,18-04-2024,24,Healthcare,0.56,8,UPI,0.1,1,0.43,No,Free,33.34,Bronze
904,27-07-2025,52,Male,New Kerryside,Low,Occasional,Email,8/2/2025,27,2380.05,88.15,Inactive,25-Jul,3842.76,41,31-08-2025,15,Grocery,0.15,6,UPI,0.02,1,0.56,Yes,Premium,38.92,Bronze
905,24-04-2024,28,Other,Sherryport,Low,Bargain Hunter,Direct,22-05-2024,10,410.03,41,Active,24-Apr,904.42,500,3/3/2025,65,Travel,0.27,7,Wallet,0.22,1,0.43,No,Premium,4.19,Platinum
906,27-11-2024,33,Male,Zacharyburgh,High,High Spender,Email,12/3/2024,14,735.46,52.53,Inactive,24-Nov,1831.09,283,6/5/2025,73,Fashion,0.52,5,Credit Card,0.14,4,0.47,Yes,Gold,31.15,Bronze
907,12/2/2023,21,Other,Josechester,Medium,Loyal,Social Media,1/1/2024,5,1270.77,254.15,Inactive,23-Dec,2391.36,644,30-03-2024,86,Healthcare,0.11,8,Debit Card,0.25,2,0.24,No,Gold,6.34,Platinum
908,12/12/2023,38,Other,West Jeremy,Medium,Bargain Hunter,Ads,21-12-2023,6,3226.71,537.78,Inactive,23-Dec,7521.23,634,3/7/2024,48,Electronics,0.56,4,Credit Card,0.11,3,0.46,Yes,Free,55.16,Silver
909,15-06-2024,39,Female,East Mikaylaville,Medium,High Spender,Social Media,24-07-2024,1,1865.39,1865.39,Active,24-Jun,2510.73,448,17-07-2025,38,Grocery,1,8,Wallet,0.26,3,0.74,No,Gold,10.85,Platinum
910,21-07-2024,60,Other,Karenborough,Medium,Occasional,Email,26-08-2024,49,750.42,15.31,Inactive,24-Jul,1447.2,412,1/1/2025,90,Travel,0.59,5,Net Banking,0.27,1,0.83,Yes,Free,10.17,Silver
911,9/2/2025,51,Male,Ashleyberg,High,Bargain Hunter,Social Media,14-09-2025,36,2306.41,64.07,Inactive,25-Sep,3330.6,4,9/3/2025,85,Healthcare,0.97,8,Net Banking,0.25,2,0.7,No,Premium,36.54,Silver
912,9/2/2025,51,Female,East Brittany,High,High Spender,Email,24-09-2025,5,4283.25,856.65,Active,25-Sep,9094.79,4,9/4/2025,6,Travel,0.37,10,Credit Card,0.02,2,0.62,No,Free,57.28,Silver
913,2/3/2024,38,Other,Jennifershire,Medium,Bargain Hunter,Referral,3/8/2024,37,620.76,16.78,Active,24-Feb,1084.63,581,18-02-2025,100,Grocery,0.65,5,UPI,0.09,1,0.28,No,Gold,58.15,Gold
914,7/3/2024,44,Female,Port Lauriemouth,Medium,Bargain Hunter,Social Media,8/6/2024,10,3596.46,359.65,Active,24-Jul,6009.09,430,5/8/2025,76,Grocery,0.93,3,UPI,0.12,5,0.78,No,Premium,19.75,Platinum
915,27-10-2024,49,Female,Lake Sara,High,Bargain Hunter,Direct,16-11-2024,28,272.74,9.74,Active,24-Oct,443.65,314,9/3/2025,56,Healthcare,0.3,1,Wallet,0.01,5,0.58,Yes,Premium,54.83,Gold
916,27-01-2025,50,Other,South Katrinashire,High,Bargain Hunter,Direct,3/7/2025,43,4773.49,111.01,Inactive,25-Jan,8752.44,222,28-06-2025,44,Fashion,0.81,9,UPI,0.19,4,0.28,Yes,Gold,7.36,Gold
917,28-08-2025,36,Male,New Kylefort,High,Loyal,Email,17-09-2025,5,2156.83,431.37,Inactive,25-Aug,4547.69,9,31-08-2025,12,Healthcare,0.64,5,Credit Card,0,1,0.81,Yes,Premium,7.73,Gold
918,13-05-2025,42,Other,Port Dianeburgh,Medium,Bargain Hunter,Email,27-06-2025,15,3927.13,261.81,Inactive,25-May,8877.16,116,7/2/2025,49,Healthcare,0.79,9,Debit Card,0.18,2,0.57,No,Premium,41.42,Platinum
919,14-10-2024,57,Other,Khanport,Low,Loyal,Referral,25-10-2024,44,4754.82,108.06,Inactive,24-Oct,7238.81,327,21-02-2025,85,Grocery,0.31,2,Wallet,0.07,3,0.39,No,Free,16.47,Gold
920,28-01-2025,35,Other,Aaronberg,Medium,High Spender,Email,15-02-2025,12,3737.41,311.45,Inactive,25-Jan,7693.25,221,18-06-2025,95,Travel,0.16,8,Net Banking,0.19,4,0.29,No,Premium,47.21,Platinum
921,25-09-2023,34,Female,Greenchester,Medium,Loyal,Referral,27-09-2023,16,303.91,18.99,Inactive,23-Sep,449.79,712,27-01-2025,44,Electronics,0.46,1,Wallet,0.21,4,0.83,Yes,Premium,5.17,Silver
922,17-10-2024,21,Other,Clarkberg,High,Bargain Hunter,Direct,26-10-2024,10,811.55,81.16,Active,24-Oct,1458.57,324,23-11-2024,45,Fashion,0.34,1,UPI,0.08,3,0.1,No,Premium,2.2,Gold
923,9/4/2025,36,Other,North John,High,High Spender,Direct,20-10-2025,16,1299.01,81.19,Inactive,25-Sep,1783.13,2,9/5/2025,46,Grocery,0.63,5,Net Banking,0.22,1,0.72,No,Free,35.87,Gold
924,29-09-2023,35,Other,Abigailborough,High,One-time,Ads,14-10-2023,40,1421.85,35.55,Inactive,23-Sep,3429.21,708,25-04-2025,36,Electronics,0.42,5,Debit Card,0.08,2,0.46,No,Free,54.06,Bronze
925,22-07-2025,27,Other,New Luke,High,One-time,Direct,18-08-2025,18,160.53,8.92,Inactive,25-Jul,325.15,46,27-07-2025,84,Healthcare,0.5,0,Debit Card,0.02,2,0.63,No,Premium,16.74,Gold
926,23-12-2024,55,Female,South Michael,Low,One-time,Direct,19-02-2025,42,1340.42,31.91,Active,24-Dec,2587.27,257,5/10/2025,46,Electronics,0.54,4,Debit Card,0.24,4,0.4,Yes,Gold,27.04,Platinum
927,4/12/2025,29,Female,Vangbury,Medium,High Spender,Email,20-04-2025,41,3442.61,83.97,Active,25-Apr,5455.78,147,15-08-2025,18,Healthcare,0.48,3,Credit Card,0.28,5,0.59,No,Gold,41.59,Gold
928,29-11-2023,33,Male,Danielbury,High,Loyal,Referral,24-01-2024,2,4978.47,2489.24,Inactive,23-Nov,8927.6,647,12/6/2024,84,Healthcare,0.3,5,Net Banking,0.11,1,0.16,No,Premium,54.62,Gold
929,25-04-2024,54,Other,Adrianaside,High,Bargain Hunter,Direct,24-05-2024,29,2607.23,89.9,Active,24-Apr,5066.96,499,5/6/2024,59,Books,0.45,2,Debit Card,0.03,1,0.52,Yes,Gold,37.61,Gold
930,18-10-2024,22,Female,Jenniferton,High,One-time,Ads,21-10-2024,21,2479.75,118.08,Active,24-Oct,6090.82,323,1/7/2025,44,Electronics,0.55,7,Net Banking,0.01,3,0.6,Yes,Free,54.85,Silver
931,6/9/2025,47,Other,North Kevin,Low,High Spender,Direct,14-06-2025,1,119.83,119.83,Active,25-Jun,232.98,89,15-06-2025,100,Books,0.71,7,Wallet,0.02,1,0.22,No,Premium,51.62,Gold
932,21-05-2024,53,Other,Morrisonmouth,Low,High Spender,Social Media,14-06-2024,2,4539,2269.5,Active,24-May,9712.22,473,14-12-2024,26,Books,0.6,3,Wallet,0.17,3,0.3,No,Premium,50.94,Bronze
933,8/8/2024,57,Male,Michaelfort,High,High Spender,Email,26-09-2024,19,2076.53,109.29,Inactive,24-Aug,4350.26,394,3/12/2025,67,Electronics,0.29,1,Wallet,0.12,4,0.22,No,Free,50.18,Bronze
934,2/10/2025,18,Other,West Josephshire,Medium,Bargain Hunter,Referral,30-03-2025,35,53,1.51,Inactive,25-Feb,105.65,208,17-08-2025,6,Travel,0.6,4,Net Banking,0.01,2,0.31,Yes,Premium,36.77,Platinum
935,23-11-2023,61,Male,Dianetown,High,Occasional,Ads,1/11/2024,38,3874.63,101.96,Inactive,23-Nov,4795.3,653,19-12-2024,74,Healthcare,0.02,9,Credit Card,0.13,4,0.38,No,Gold,57.7,Platinum
936,18-01-2025,19,Female,Margaretfurt,High,High Spender,Direct,17-03-2025,41,696.52,16.99,Active,25-Jan,1086.33,231,20-06-2025,11,Electronics,0.02,9,UPI,0.3,1,0.42,Yes,Gold,45.65,Gold
937,12/11/2023,58,Male,Port Anne,Low,Bargain Hunter,Referral,1/12/2024,22,1759.31,79.97,Inactive,23-Dec,3656.95,635,13-01-2025,43,Electronics,0.93,1,Credit Card,0.23,1,0.45,No,Gold,14.7,Bronze
938,4/4/2024,61,Male,North Joseph,High,High Spender,Social Media,25-05-2024,37,946.3,25.58,Active,24-Apr,1192.61,520,22-03-2025,42,Travel,0.61,0,Debit Card,0.04,3,0.55,No,Free,12.53,Gold
939,20-10-2023,65,Other,West Mitchellton,Low,High Spender,Referral,,0,0,0,Inactive,23-Oct,0,687,7/10/2024,77,Electronics,1,8,UPI,0.22,1,0.38,No,Free,36.4,Bronze
940,15-06-2024,39,Male,East Brandontown,Medium,High Spender,Direct,25-06-2024,29,857.27,29.56,Inactive,24-Jun,1335.43,448,18-06-2024,30,Books,0.28,10,Debit Card,0.17,2,0.85,No,Gold,9.78,Platinum
941,21-09-2024,42,Male,Bishopstad,High,Bargain Hunter,Direct,11/7/2024,40,1704.68,42.62,Active,24-Sep,2812.96,350,4/6/2025,55,Books,0.82,7,Net Banking,0.22,5,0.24,Yes,Free,40.49,Platinum
942,11/7/2024,20,Other,Masonberg,High,Bargain Hunter,Referral,23-11-2024,23,674.56,29.33,Inactive,24-Nov,1302.64,303,11/10/2024,63,Fashion,0.48,7,Net Banking,0.18,5,0.43,Yes,Free,5,Platinum
943,22-10-2024,35,Other,Lake Michaelstad,Medium,One-time,Referral,12/8/2024,25,1847.48,73.9,Inactive,24-Oct,3155.4,319,19-04-2025,8,Electronics,0.33,6,UPI,0.1,4,0.12,Yes,Free,46.8,Bronze
944,27-06-2025,45,Male,Chrisside,Medium,Loyal,Ads,23-07-2025,19,1789.33,94.18,Inactive,25-Jun,3705.98,71,17-07-2025,85,Grocery,0.89,3,Wallet,0.28,3,0.42,No,Premium,16.52,Silver
945,28-07-2025,50,Other,Port Paulafurt,Low,Bargain Hunter,Email,23-08-2025,39,4427.82,113.53,Active,25-Jul,7304.11,40,13-08-2025,49,Books,0.4,4,Debit Card,0.1,4,0.13,Yes,Gold,35.04,Platinum
946,14-04-2025,38,Female,Michaelland,Low,Occasional,Social Media,17-04-2025,3,3277.6,1092.53,Inactive,25-Apr,3979.34,145,17-06-2025,37,Electronics,0.31,2,Debit Card,0.14,2,0.45,No,Gold,50.27,Gold
947,12/1/2023,41,Female,East Joseph,High,Occasional,Referral,12/10/2023,22,4524.35,205.65,Active,23-Dec,7137.25,645,23-07-2025,66,Fashion,0.2,8,Credit Card,0.2,3,0.11,Yes,Premium,44.87,Gold
948,11/1/2024,56,Male,Lake Charles,High,Occasional,Referral,23-11-2024,2,2441.96,1220.98,Active,24-Nov,3011.1,309,15-05-2025,30,Electronics,0.46,6,Wallet,0.29,3,0.56,Yes,Gold,9.26,Gold
949,23-09-2024,19,Male,North Joshua,Medium,One-time,Social Media,16-11-2024,3,1335.26,445.09,Active,24-Sep,3102.63,348,12/11/2024,80,Travel,0.54,8,Net Banking,0.25,5,0.62,Yes,Gold,9.82,Gold
950,14-06-2024,45,Male,North Jacob,Medium,One-time,Social Media,8/6/2024,30,3677.36,122.58,Inactive,24-Jun,5105.26,449,17-02-2025,9,Electronics,0.95,1,Net Banking,0.22,1,0.23,No,Premium,45.2,Gold
951,28-09-2023,42,Male,North Adambury,Medium,One-time,Direct,21-10-2023,28,3435.66,122.7,Inactive,23-Sep,6891.97,709,13-12-2024,80,Grocery,0.53,2,Debit Card,0.09,5,0.25,Yes,Gold,28.08,Silver
952,3/12/2024,33,Other,Port Elizabeth,High,One-time,Ads,5/3/2024,9,2589.02,287.67,Inactive,24-Mar,4784.63,543,15-10-2024,93,Travel,0.17,3,UPI,0.19,2,0.77,Yes,Gold,37.8,Silver
953,20-08-2025,48,Female,Sherriburgh,Medium,Occasional,Direct,9/8/2025,15,1446.27,96.42,Inactive,25-Aug,3060.53,17,22-08-2025,64,Healthcare,0.86,4,Debit Card,0.24,2,0.38,Yes,Free,41.93,Platinum
954,17-10-2023,36,Male,Scottberg,Low,Occasional,Social Media,12/9/2023,39,2322.48,59.55,Inactive,23-Oct,4479.1,690,27-02-2024,77,Travel,0.93,1,Credit Card,0.07,4,0.52,Yes,Gold,56.09,Platinum
955,22-11-2024,44,Other,New Ashleybury,Low,High Spender,Direct,1/7/2025,6,2788.79,464.8,Inactive,24-Nov,6482.94,288,22-07-2025,22,Fashion,0.5,10,Net Banking,0.07,4,0.41,Yes,Premium,20.03,Silver
956,3/1/2024,40,Male,New Misty,Medium,One-time,Direct,28-03-2024,9,524.16,58.24,Inactive,24-Mar,1269.36,554,6/3/2025,50,Fashion,0.85,10,Credit Card,0.03,4,0.3,No,Free,37.86,Gold
957,17-02-2024,33,Male,North Bradley,High,Bargain Hunter,Email,4/12/2024,42,4262.67,101.49,Active,24-Feb,9028.26,567,26-07-2025,39,Healthcare,0.59,9,Debit Card,0.18,3,0.18,No,Gold,27.81,Silver
958,26-01-2025,48,Male,Paulaland,Medium,Occasional,Referral,24-03-2025,39,2151.86,55.18,Active,25-Jan,4476.74,223,27-01-2025,96,Grocery,0.65,9,Credit Card,0.29,3,0.3,No,Premium,58.68,Bronze
959,22-11-2024,39,Other,Michaelside,High,Bargain Hunter,Direct,19-12-2024,30,154.15,5.14,Inactive,24-Nov,237.72,288,19-01-2025,38,Grocery,0.04,6,UPI,0.29,1,0.61,Yes,Free,52.36,Bronze
960,15-06-2025,59,Other,Bryanmouth,Low,Occasional,Email,22-06-2025,27,4875.38,180.57,Active,25-Jun,9909.46,83,28-06-2025,48,Travel,0.66,3,Debit Card,0.1,2,0.59,No,Premium,55.67,Platinum
961,27-09-2023,30,Female,North Robertburgh,Medium,Bargain Hunter,Email,11/4/2023,46,603.1,13.11,Active,23-Sep,1018.11,710,3/9/2025,23,Travel,0.26,7,Net Banking,0,4,0.21,Yes,Gold,38.35,Platinum
962,17-02-2025,38,Other,Port Melissachester,Medium,Occasional,Email,25-02-2025,28,933.07,33.32,Active,25-Feb,2043.89,201,22-08-2025,79,Books,0.85,5,Wallet,0.12,4,0.2,Yes,Free,17.38,Silver
963,22-05-2025,57,Female,Conleyfurt,High,Occasional,Direct,29-06-2025,7,4011.95,573.14,Inactive,25-May,7269.94,107,13-06-2025,74,Grocery,0.18,9,Debit Card,0.05,3,0.76,Yes,Gold,34.02,Bronze
964,1/6/2024,64,Male,Castroland,High,High Spender,Direct,31-01-2024,20,3991.22,199.56,Active,24-Jan,4897.24,609,5/6/2025,12,Books,0.85,10,Credit Card,0.28,1,0.88,Yes,Gold,6.11,Bronze
965,1/6/2024,45,Male,Soniatown,High,Loyal,Social Media,29-02-2024,17,1600.53,94.15,Active,24-Jan,3749.55,609,4/4/2025,32,Fashion,0.16,6,Net Banking,0.14,2,0.32,Yes,Premium,26.63,Bronze
966,19-10-2023,59,Female,Reedton,Medium,High Spender,Direct,28-11-2023,20,1347.91,67.4,Inactive,23-Oct,3347.22,688,12/12/2023,78,Fashion,0.84,4,Credit Card,0.05,3,0.9,No,Gold,22.84,Silver
967,25-07-2025,28,Female,North Christinefort,High,Bargain Hunter,Direct,29-08-2025,14,4358.97,311.36,Inactive,25-Jul,10505.64,43,31-07-2025,92,Electronics,0.49,4,UPI,0.15,2,0.39,No,Premium,35.06,Platinum
968,19-01-2025,41,Female,New Rachel,Low,Loyal,Social Media,2/1/2025,6,4070.46,678.41,Inactive,25-Jan,6386.3,230,24-03-2025,76,Travel,0.97,7,Debit Card,0.03,1,0.5,No,Premium,35.87,Bronze
969,3/10/2025,23,Other,Vasquezton,Medium,Occasional,Email,4/7/2025,24,4552.25,189.68,Inactive,25-Mar,6082.02,180,14-03-2025,30,Healthcare,0.85,5,Net Banking,0.05,5,0.44,No,Premium,14.47,Bronze
970,28-08-2025,26,Other,Lake Whitney,High,One-time,Social Media,13-09-2025,42,4200.43,100.01,Inactive,25-Aug,9455.95,9,9/2/2025,1,Books,0.6,0,Credit Card,0.14,2,0.35,No,Premium,13.33,Silver
971,21-05-2024,54,Male,Thompsonhaven,High,Bargain Hunter,Ads,24-05-2024,7,2341.4,334.49,Active,24-May,2825.16,473,10/8/2024,50,Electronics,0.72,3,Wallet,0.26,1,0.87,No,Free,3.72,Bronze
972,12/2/2024,49,Female,East Randallville,High,High Spender,Social Media,1/10/2025,36,3143.7,87.32,Active,24-Dec,5734.23,278,18-07-2025,31,Electronics,0.87,1,Credit Card,0.06,3,0.73,No,Free,13.34,Bronze
973,7/10/2024,55,Other,West Franciscoside,Medium,High Spender,Direct,9/6/2024,37,2154.82,58.24,Active,24-Jul,3130.16,423,30-09-2024,20,Healthcare,0.32,4,Net Banking,0.01,5,0.57,Yes,Premium,28.63,Silver
974,6/10/2024,39,Male,Smithview,Low,One-time,Direct,27-07-2024,35,2669.07,76.26,Active,24-Jun,6218,453,8/6/2025,12,Healthcare,0.58,6,Net Banking,0.27,3,0.32,Yes,Gold,7.22,Silver
975,22-05-2024,54,Other,Zacharyville,Medium,Occasional,Referral,23-06-2024,28,4661.89,166.5,Active,24-May,10426.22,472,7/2/2025,55,Grocery,0.44,9,Credit Card,0.26,3,0.52,No,Premium,1.93,Silver
976,20-12-2024,60,Other,Ramirezfort,Low,Loyal,Social Media,21-12-2024,33,2494.12,75.58,Inactive,24-Dec,4788.51,260,22-05-2025,76,Electronics,0.03,9,Wallet,0.24,2,0.57,Yes,Gold,38.06,Bronze
977,16-12-2024,48,Other,North Tammy,High,High Spender,Referral,26-12-2024,8,3980.82,497.6,Active,24-Dec,8845.6,264,2/7/2025,8,Books,0.47,3,Net Banking,0.27,5,0.19,Yes,Premium,35.6,Gold
978,25-02-2025,63,Male,Keithhaven,Medium,One-time,Social Media,24-04-2025,37,2866.74,77.48,Active,25-Feb,4410.54,193,25-06-2025,69,Grocery,0.92,7,Net Banking,0.08,4,0.17,No,Free,40.68,Gold
979,23-02-2024,26,Other,North Natalie,Medium,Bargain Hunter,Social Media,4/10/2024,8,3957.09,494.64,Inactive,24-Feb,7480.77,561,10/3/2024,50,Electronics,0.26,1,Debit Card,0.09,3,0.79,Yes,Premium,44.95,Gold
980,5/12/2025,29,Female,Shanemouth,Medium,High Spender,Direct,29-06-2025,37,4603.36,124.42,Inactive,25-May,7377.84,117,8/10/2025,86,Healthcare,0.87,1,Credit Card,0.19,2,0.33,No,Gold,3.43,Bronze
981,28-06-2024,62,Other,South Jennifer,Medium,Bargain Hunter,Email,7/1/2024,31,2491.07,80.36,Inactive,24-Jun,3889.33,435,29-06-2025,96,Electronics,0.44,2,Credit Card,0.19,4,0.17,No,Premium,30.8,Silver
982,24-02-2024,46,Other,Port Candace,High,Occasional,Referral,13-03-2024,50,1376.27,27.53,Active,24-Feb,2343.93,560,24-05-2024,84,Healthcare,0.71,1,Wallet,0.18,5,0.89,No,Gold,23.11,Gold
983,5/8/2024,23,Male,West Jameschester,Medium,Occasional,Referral,6/12/2024,9,3176.4,352.93,Inactive,24-May,7478.84,486,28-02-2025,11,Books,0.65,10,Debit Card,0.22,4,0.26,Yes,Free,31.98,Bronze
984,18-07-2024,61,Male,East Melinda,Medium,High Spender,Ads,31-08-2024,27,2646.71,98.03,Active,24-Jul,6297.56,415,14-09-2024,31,Travel,0.38,2,Wallet,0.11,2,0.1,Yes,Free,31.44,Bronze
985,19-07-2024,31,Female,Lindsayside,Medium,Loyal,Referral,8/8/2024,50,1869.92,37.4,Inactive,24-Jul,2784.51,414,21-07-2025,57,Books,0.24,3,Debit Card,0.09,4,0.31,No,Premium,43.56,Bronze
986,5/4/2025,43,Female,Gregoryport,Medium,Bargain Hunter,Direct,5/5/2025,2,1387.02,693.51,Active,25-May,1750.82,125,19-07-2025,79,Grocery,0.9,3,Debit Card,0.11,3,0.59,No,Premium,55.82,Silver
987,27-12-2024,20,Other,Lake Michelefort,Low,One-time,Email,22-01-2025,18,1847.7,102.65,Inactive,24-Dec,4123.41,253,4/9/2025,58,Grocery,0.5,4,Credit Card,0.18,2,0.68,No,Gold,26.64,Platinum
988,3/6/2024,40,Other,Nicoletown,High,High Spender,Referral,4/7/2024,34,662.6,19.49,Inactive,24-Mar,1280.54,549,5/4/2025,73,Grocery,0.27,1,Net Banking,0.18,5,0.57,Yes,Gold,36.35,Bronze
989,19-04-2024,42,Other,South Shawn,High,Loyal,Ads,16-06-2024,35,198.29,5.67,Active,24-Apr,376.51,505,11/12/2024,52,Healthcare,0.33,8,Debit Card,0.29,5,0.7,Yes,Premium,56.85,Silver
990,27-02-2025,39,Female,Port Sherryland,Low,Bargain Hunter,Direct,4/6/2025,22,757.23,34.42,Inactive,25-Feb,1799.11,191,30-07-2025,45,Fashion,0.98,0,Net Banking,0.14,1,0.82,No,Free,23.27,Silver
991,25-03-2024,62,Male,New Robert,Medium,One-time,Ads,5/11/2024,40,1650.78,41.27,Inactive,24-Mar,2523.27,530,7/9/2025,20,Healthcare,0.73,8,Wallet,0.24,3,0.67,Yes,Gold,14.18,Bronze
992,24-09-2023,45,Other,Robinsonport,Medium,One-time,Direct,10/9/2023,36,207.38,5.76,Inactive,23-Sep,451.31,713,26-08-2025,54,Travel,0.64,4,UPI,0.29,4,0.41,Yes,Free,56.07,Silver
993,28-12-2023,24,Male,North Sherryfurt,Low,Occasional,Social Media,1/8/2024,16,1284.36,80.27,Active,23-Dec,2164.31,618,19-01-2024,16,Grocery,0.08,2,Debit Card,0.07,5,0.73,No,Gold,19.43,Silver
